Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.174.130-192.168.174.1-53988-53-17,192.168.174.130,53988,192.168.174.1,53,17,25/05/2022 07:21:20 PM,8003358,4,1,172,43,43,43,43,0,43,43,43,0,26.86372395,0.624737766,2000839.5,1415487.078,4002978,996238,6999026,2333008.667,1530812.65,4002978,996238,0,0,0,0,0,0,0,0,0,32,8,0.499790213,0.124947553,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49306-6,192.168.174.130,49306,192.168.174.128,6522,6,25/05/2022 07:33:52 PM,9044240,5,8,361,2,200,0,72.2,87.89880545,2,0,0.25,0.707106781,40.13604239,1.437378928,753686.6667,1685990.979,5672391,33,6655021,1663755.25,2714269.714,5719177,43424,9044240,1292034.286,2100578.468,5672391,514,0,0,0,0,100,184,0.552838049,0.884540879,0,200,25.92857143,60.48580798,3658.532967,0,1,0,0,0,0,0,0,1,27.92307692,72.2,0.25,0,0,0,0,0,0,5,361,8,2,-1,0,4,0,356269,0,356269,356269,5672391,0,5672391,5672391,Malicious
192.168.174.128-192.168.174.1-61081-53-17,192.168.174.128,61081,192.168.174.1,53,17,25/05/2022 07:31:36 PM,8016214,4,1,136,34,34,34,34,0,34,34,34,0,21.20701867,0.623735843,2004053.5,1411035.096,4000524,1000019,7016195,2338731.667,1521339.283,4000524,1014573,0,0,0,0,0,0,0,0,0,32,8,0.498988675,0.124747169,34,34,34,0,0,0,0,0,0,0,0,0,0,0,40.8,34,34,0,0,0,0,0,0,4,136,1,34,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62359-53-17,192.168.174.130,62359,192.168.174.1,53,17,25/05/2022 07:09:57 PM,8023560,4,1,140,35,35,35,35,0,35,35,35,0,21.81076729,0.62316478,2005890,1417225.128,4010109,1001993,7021567,2340522.333,1530005.819,4010109,1005451,0,0,0,0,0,0,0,0,0,32,8,0.498531824,0.124632956,35,35,35,0,0,0,0,0,0,0,0,0,0,0,42,35,35,0,0,0,0,0,0,4,140,1,35,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-49431-53-17,192.168.174.130,49431,192.168.174.1,53,17,25/05/2022 07:08:25 PM,8008142,4,1,156,39,39,39,39,0,39,39,39,0,24.35021757,0.624364553,2002035.5,1415427.639,4002446,995107,7013035,2337678.333,1526177.064,4002446,1004667,0,0,0,0,0,0,0,0,0,32,8,0.499491642,0.124872911,39,39,39,0,0,0,0,0,0,0,0,0,0,0,46.8,39,39,0,0,0,0,0,0,4,156,1,39,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-53195-53-17,192.168.174.130,53195,192.168.174.1,53,17,25/05/2022 07:10:46 PM,2997871,2,1,68,34,34,34,34,0,34,34,34,0,34.0241458,1.000710171,1498935.5,708521.7019,1999936,997935,1999936,1999936,0,1999936,1999936,0,0,0,0,0,0,0,0,0,16,8,0.667140114,0.333570057,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-61370-53-17,192.168.174.130,61370,192.168.174.1,53,17,25/05/2022 07:08:25 PM,8020629,4,1,148,37,37,37,37,0,37,37,37,0,23.06552267,0.623392505,2005157.25,1411161.696,3999727,1004308,7012524,2337508,1524573.341,3999727,1004308,0,0,0,0,0,0,0,0,0,32,8,0.498714004,0.124678501,37,37,37,0,0,0,0,0,0,0,0,0,0,0,44.4,37,37,0,0,0,0,0,0,4,148,1,37,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59067-53-17,192.168.174.130,59067,192.168.174.1,53,17,25/05/2022 07:22:35 PM,7995649,4,1,156,39,39,39,39,0,39,39,39,0,24.38826417,0.625340107,1998912.25,1414891.178,3999669,995859,6999790,2333263.333,1527131.85,3999669,1000610,0,0,0,0,0,0,0,0,0,32,8,0.500272085,0.125068021,39,39,39,0,0,0,0,0,0,0,0,0,0,0,46.8,39,39,0,0,0,0,0,0,4,156,1,39,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49261-6,192.168.174.130,49261,192.168.174.128,6522,6,25/05/2022 07:29:26 PM,1029899,2,4,0,0,0,0,0,0,0,0,0,0,0,5.825813988,205979.8,281506.5155,515481,373,515882,515882,0,515882,515882,1029899,343299.6667,296946.3216,515854,418,0,0,0,0,60,92,1.941937996,3.883875992,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49284-6,192.168.174.130,49284,192.168.174.128,6522,6,25/05/2022 07:30:58 PM,1000043,2,4,0,0,0,0,0,0,0,0,0,0,0,5.999742011,200008.6,273187.1565,499595,316,500122,500122,0,500122,500122,1000043,333347.6667,288116.0545,499911,660,0,0,0,0,60,92,1.999914004,3.999828007,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62502-53-17,192.168.174.130,62502,192.168.174.1,53,17,25/05/2022 07:14:31 PM,2996614,2,1,68,34,34,34,34,0,34,34,34,0,34.03841803,1.001129942,1498307,709180.0183,1999773,996841,1999773,1999773,0,1999773,1999773,0,0,0,0,0,0,0,0,0,16,8,0.667419961,0.333709981,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-52369-53-17,192.168.174.128,52369,192.168.174.1,53,17,25/05/2022 07:32:11 PM,8043845,4,1,136,34,34,34,34,0,34,34,34,0,21.13417153,0.62159328,2010961.25,1408085.611,4003400,1001135,7011935,2337311.667,1528080.516,4003400,1001135,0,0,0,0,0,0,0,0,0,32,8,0.497274624,0.124318656,34,34,34,0,0,0,0,0,0,0,0,0,0,0,40.8,34,34,0,0,0,0,0,0,4,136,1,34,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-56591-53-17,192.168.174.130,56591,192.168.174.1,53,17,25/05/2022 07:29:01 PM,3004559,2,1,68,34,34,34,34,0,34,34,34,0,33.94840973,0.998482639,1502279.5,709450.8402,2003937,1000622,2003937,2003937,0,2003937,2003937,0,0,0,0,0,0,0,0,0,16,8,0.665655093,0.332827546,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59346-53-17,192.168.174.130,59346,192.168.174.1,53,17,25/05/2022 07:09:35 PM,8012114,4,1,148,37,37,37,37,0,37,37,37,0,23.09003591,0.624055025,2003028.5,1419593.081,4011737,1000029,7011485,2337161.667,1533948.152,4011737,1000029,0,0,0,0,0,0,0,0,0,32,8,0.49924402,0.124811005,37,37,37,0,0,0,0,0,0,0,0,0,0,0,44.4,37,37,0,0,0,0,0,0,4,148,1,37,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-64704-53-17,192.168.174.130,64704,192.168.174.1,53,17,25/05/2022 07:14:10 PM,3003296,2,1,68,34,34,34,34,0,34,34,34,0,33.96268633,0.998902539,1501648,710317.046,2003918,999378,2003918,2003918,0,2003918,2003918,0,0,0,0,0,0,0,0,0,16,8,0.665935026,0.332967513,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.1-55347-53-17,192.168.174.128,55347,192.168.174.1,53,17,25/05/2022 07:33:59 PM,8030967,4,1,136,34,34,34,34,0,34,34,34,0,21.16806108,0.622590032,2007741.75,1418755.334,4016214,998119,7032848,2344282.667,1529621.297,4016214,1015138,0,0,0,0,0,0,0,0,0,32,8,0.498072025,0.124518006,34,34,34,0,0,0,0,0,0,0,0,0,0,0,40.8,34,34,0,0,0,0,0,0,4,136,1,34,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-50143-53-17,192.168.174.130,50143,192.168.174.1,53,17,25/05/2022 07:09:32 PM,7999416,4,1,140,35,35,35,35,0,35,35,35,0,21.87659699,0.625045628,1999854,1414248.493,3999741,999466,6999950,2333316.667,1527404.367,3999741,999868,0,0,0,0,0,0,0,0,0,32,8,0.500036503,0.125009126,35,35,35,0,0,0,0,0,0,0,0,0,0,0,42,35,35,0,0,0,0,0,0,4,140,1,35,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-65093-53-17,192.168.174.130,65093,192.168.174.1,53,17,25/05/2022 07:27:08 PM,2999953,2,1,68,34,34,34,34,0,34,34,34,0,34.00053268,1.000015667,1499976.5,706731.3075,1999711,1000242,1999711,1999711,0,1999711,1999711,0,0,0,0,0,0,0,0,0,16,8,0.666677111,0.333338556,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59646-53-17,192.168.174.130,59646,192.168.174.1,53,17,25/05/2022 07:07:34 PM,3000394,2,1,68,34,34,34,34,0,34,34,34,0,33.99553525,0.999868684,1500197,707122.3375,2000208,1000186,2000208,2000208,0,2000208,2000208,0,0,0,0,0,0,0,0,0,16,8,0.666579123,0.333289561,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62210-53-17,192.168.174.130,62210,192.168.174.1,53,17,25/05/2022 07:09:17 PM,8000856,4,1,128,32,32,32,32,0,32,32,32,0,19.99786023,0.624933132,2000214,1414273.727,4000204,999628,7000331,2333443.667,1527744.48,4000204,999628,0,0,0,0,0,0,0,0,0,32,8,0.499946506,0.124986626,32,32,32,0,0,0,0,0,0,0,0,0,0,0,38.4,32,32,0,0,0,0,0,0,4,128,1,32,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-49152-53-17,192.168.174.130,49152,192.168.174.1,53,17,25/05/2022 07:23:10 PM,2990266,2,1,68,34,34,34,34,0,34,34,34,0,34.11067778,1.003255229,1495133,712852.7309,1999196,991070,1999196,1999196,0,1999196,1999196,0,0,0,0,0,0,0,0,0,16,8,0.668836819,0.33441841,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-63422-53-17,192.168.174.130,63422,192.168.174.1,53,17,25/05/2022 07:09:33 PM,8000564,4,1,164,41,41,41,41,0,41,41,41,0,25.62319356,0.624955941,2000141,1414577.99,4000546,999525,7001039,2333679.667,1527762.443,4000546,1000021,0,0,0,0,0,0,0,0,0,32,8,0.499964752,0.124991188,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59464-53-17,192.168.174.130,59464,192.168.174.1,53,17,25/05/2022 07:32:46 PM,7998985,4,1,172,43,43,43,43,0,43,43,43,0,26.8784102,0.625079307,1999746.25,1414351.931,3999902,999408,6999577,2333192.333,1527569.748,3999902,999809,0,0,0,0,0,0,0,0,0,32,8,0.500063446,0.125015861,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49272-6,192.168.174.130,49272,192.168.174.128,6522,6,25/05/2022 07:30:10 PM,1030951,2,4,0,0,0,0,0,0,0,0,0,0,0,5.819869228,206190.2,281466.7765,514689,342,515596,515596,0,515596,515596,1030951,343650.3333,297039.2302,515261,659,0,0,0,0,60,92,1.939956409,3.879912818,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49295-6,192.168.174.130,49295,192.168.174.128,6522,6,25/05/2022 07:31:52 PM,9030095,5,8,361,2,200,0,72.2,87.89880545,2,0,0.25,0.707106781,40.19891264,1.43963048,752507.9167,1751036.97,5907086,50,6701913,1675478.25,2869380.973,5954285,11392,9030095,1290013.571,2195940.994,5907086,801,0,0,0,0,100,184,0.553704031,0.885926449,0,200,25.92857143,60.48580798,3658.532967,0,1,0,0,0,0,0,0,1,27.92307692,72.2,0.25,0,0,0,0,0,0,5,361,8,2,-1,0,4,0,107351,0,107351,107351,5907086,0,5907086,5907086,Malicious
192.168.174.130-192.168.174.1-51896-53-17,192.168.174.130,51896,192.168.174.1,53,17,25/05/2022 07:12:39 PM,2998888,2,1,68,34,34,34,34,0,34,34,34,0,34.01260734,1.000370804,1499444,714534.2308,2004696,994192,2004696,2004696,0,2004696,2004696,0,0,0,0,0,0,0,0,0,16,8,0.666913869,0.333456935,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-60514-53-17,192.168.174.130,60514,192.168.174.1,53,17,25/05/2022 07:25:19 PM,7989715,4,1,164,41,41,41,41,0,41,41,41,0,25.65798655,0.62580455,1997428.75,1416661.206,3999889,989361,7000354,2333451.333,1527392.026,3999889,1000067,0,0,0,0,0,0,0,0,0,32,8,0.50064364,0.12516091,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49208-6,192.168.174.130,49208,192.168.174.128,6522,6,25/05/2022 07:22:57 PM,1030681,2,4,0,0,0,0,0,0,0,0,0,0,0,5.821393816,206136.2,280625.778,514852,573,515425,515425,0,515425,515425,1030681,343560.3333,295685.768,515736,2136,0,0,0,0,56,88,1.940464605,3.880929211,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-49731-53-17,192.168.174.130,49731,192.168.174.1,53,17,25/05/2022 07:30:08 PM,2989461,2,1,68,34,34,34,34,0,34,34,34,0,34.11986308,1.003525385,1494730.5,714417.5582,1999900,989561,1999900,1999900,0,1999900,1999900,0,0,0,0,0,0,0,0,0,16,8,0.669016923,0.334508462,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-53643-53-17,192.168.174.130,53643,192.168.174.1,53,17,25/05/2022 07:08:22 PM,3024604,2,1,68,34,34,34,34,0,34,34,34,0,33.72342297,0.991865381,1512302,703934.7002,2010059,1014545,2010059,2010059,0,2010059,2010059,0,0,0,0,0,0,0,0,0,16,8,0.661243588,0.330621794,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49305-6,192.168.174.130,49305,192.168.174.128,6522,6,25/05/2022 07:33:49 PM,117860177,26,101,1115,97615,856,0,42.88461538,167.9881727,1460,0,966.4851485,685.5553313,837.6875253,1.077548017,935398.2302,3358975.016,1.80E+07,0,1.18E+08,4714392.76,6417968.299,1.81E+07,161,1.15E+08,1146040.29,3733760.703,1.80E+07,0,0,0,0,0,520,2036,0.220600381,0.856947636,0,1460,771.328125,720.5758317,519229.5293,0,1,0,0,0,0,0,0,3,777.4015748,42.88461538,966.4851485,0,0,0,0,0,0,26,1115,101,97615,-1,64420,13,0,461729.4444,689648.0418,1972137,44721,1.23E+07,4356163.207,1.80E+07,5531801,Malicious
192.168.174.1-239.255.255.250-60575-1900-17,192.168.174.1,60575,239.255.255.250,1900,17,25/05/2022 07:27:14 PM,3036310,3,1,525,175,175,175,175,0,175,175,175,0,230.5429946,1.317388541,1012103.333,5764.036982,1015803,1005462,2030848,1015424,535.9869401,1015803,1015045,0,0,0,0,0,0,0,0,0,24,8,0.988041406,0.329347135,175,175,175,0,0,0,0,0,0,0,0,0,0,0,218.75,175,175,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54113-53-17,192.168.174.130,54113,192.168.174.1,53,17,25/05/2022 07:15:56 PM,2987353,2,1,68,34,34,34,34,0,34,34,34,0,34.14393947,1.004233514,1493676.5,716207.9526,2000112,987241,2000112,2000112,0,2000112,2000112,0,0,0,0,0,0,0,0,0,16,8,0.669489009,0.334744505,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54992-53-17,192.168.174.130,54992,192.168.174.1,53,17,25/05/2022 07:28:07 PM,7992172,4,1,164,41,41,41,41,0,41,41,41,0,25.65009862,0.625612162,1998043,1416406.665,4000478,991717,7000455,2333485,1527803.57,4000478,999954,0,0,0,0,0,0,0,0,0,32,8,0.500489729,0.125122432,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49260-6,192.168.174.130,49260,192.168.174.128,6522,6,25/05/2022 07:29:22 PM,1031114,2,4,0,0,0,0,0,0,0,0,0,0,0,5.818949214,206222.8,281228.9411,515217,337,514857,514857,0,514857,514857,1031114,343704.6667,297368.0408,516706,337,0,0,0,0,60,92,1.939649738,3.879299476,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49283-6,192.168.174.130,49283,192.168.174.128,6522,6,25/05/2022 07:30:54 PM,1000451,2,4,0,0,0,0,0,0,0,0,0,0,0,5.99729522,200090.2,273131.3405,499555,481,500036,500036,0,500036,500036,1000451,333483.6667,288130.0145,500164,780,0,0,0,0,60,92,1.999098407,3.998196813,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-56537-53-17,192.168.174.130,56537,192.168.174.1,53,17,25/05/2022 07:33:01 PM,2993842,2,1,68,34,34,34,34,0,34,34,34,0,34.06993422,1.002056889,1496921,711540.3407,2000056,993786,2000056,2000056,0,2000056,2000056,0,0,0,0,0,0,0,0,0,16,8,0.668037926,0.334018963,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-59140-53-17,192.168.174.130,59140,192.168.174.1,53,17,25/05/2022 07:08:15 PM,3010011,2,1,68,34,34,34,34,0,34,34,34,0,33.88691935,0.996674099,1505005.5,712217.0419,2008619,1001392,2008619,2008619,0,2008619,2008619,0,0,0,0,0,0,0,0,0,16,8,0.664449399,0.3322247,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-60192-53-17,192.168.174.130,60192,192.168.174.1,53,17,25/05/2022 07:27:56 PM,7999048,4,1,148,37,37,37,37,0,37,37,37,0,23.1277522,0.625074384,1999762,1414388.039,3999854,999173,6999875,2333291.667,1527510.411,3999854,999795,0,0,0,0,0,0,0,0,0,32,8,0.500059507,0.125014877,37,37,37,0,0,0,0,0,0,0,0,0,0,0,44.4,37,37,0,0,0,0,0,0,4,148,1,37,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.128-192.168.174.130-6522-49219-6,192.168.174.130,49219,192.168.174.128,6522,6,25/05/2022 07:23:41 PM,999887,2,4,0,0,0,0,0,0,0,0,0,0,0,6.000678077,199977.4,273275.4052,499646,321,500018,500018,0,500018,500018,999887,333295.6667,288364.7785,500169,321,0,0,0,0,60,92,2.000226026,4.000452051,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,0,0,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-239.255.255.250-64835-1900-17,192.168.174.130,64835,239.255.255.250,1900,17,25/05/2022 07:13:25 PM,3031065,3,1,522,174,174,174,174,0,174,174,174,0,229.6222615,1.319668169,1010355,8890.297914,1015848,1000098,2015946,1007973,11136.9318,1015848,1000098,0,0,0,0,0,0,0,0,0,24,8,0.989751127,0.329917042,174,174,174,0,0,0,0,0,0,0,0,0,0,0,217.5,174,174,0,0,0,0,0,0,3,522,1,174,-1,-1,3,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-52267-53-17,192.168.174.130,52267,192.168.174.1,53,17,25/05/2022 07:25:12 PM,2999851,2,1,68,34,34,34,34,0,34,34,34,0,34.00168875,1.000049669,1499925.5,707223.4538,2000008,999843,2000008,2000008,0,2000008,2000008,0,0,0,0,0,0,0,0,0,16,8,0.666699779,0.33334989,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-62992-53-17,192.168.174.130,62992,192.168.174.1,53,17,25/05/2022 07:09:55 PM,3073797,2,1,68,34,34,34,34,0,34,34,34,0,33.18371382,0.975991583,1536898.5,757419.55,2072475,1001322,2072475,2072475,0,2072475,2072475,0,0,0,0,0,0,0,0,0,16,8,0.650661055,0.325330528,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54673-53-17,192.168.174.130,54673,192.168.174.1,53,17,25/05/2022 07:24:58 PM,2997274,2,1,68,34,34,34,34,0,34,34,34,0,34.03092277,1.000909493,1498637,709015.9695,1999987,997287,1999987,1999987,0,1999987,1999987,0,0,0,0,0,0,0,0,0,16,8,0.667272995,0.333636498,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.255-137-137-17,192.168.174.130,137,192.168.174.255,137,17,25/05/2022 07:30:17 PM,1493108,2,1,100,50,50,50,50,0,50,50,50,0,100.4615875,2.00923175,746554,5028.943428,750110,742998,750110,750110,0,750110,750110,0,0,0,0,0,0,0,0,0,16,8,1.339487833,0.669743917,50,50,50,0,0,0,0,0,0,0,0,0,0,0,66.66666667,50,50,0,0,0,0,0,0,2,100,1,50,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.1-239.255.255.250-57248-1900-17,192.168.174.1,57248,239.255.255.250,1900,17,25/05/2022 07:31:14 PM,3022822,3,1,525,175,175,175,175,0,175,175,175,0,231.5716903,1.323266802,1007607.333,7022.838766,1015713,1003345,2007109,1003554.5,296.2777413,1003764,1003345,0,0,0,0,0,0,0,0,0,24,8,0.992450101,0.3308167,175,175,175,0,0,0,0,0,0,0,0,0,0,0,218.75,175,175,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-49677-53-17,192.168.174.130,49677,192.168.174.1,53,17,25/05/2022 07:11:31 PM,7998812,4,1,172,43,43,43,43,0,43,43,43,0,26.87899153,0.625092826,1999703,1414236.281,3999720,999051,6999761,2333253.667,1527272.112,3999720,1000293,0,0,0,0,0,0,0,0,0,32,8,0.500074261,0.125018565,43,43,43,0,0,0,0,0,0,0,0,0,0,0,51.6,43,43,0,0,0,0,0,0,4,172,1,43,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-54193-53-17,192.168.174.130,54193,192.168.174.1,53,17,25/05/2022 07:28:14 PM,2997169,2,1,68,34,34,34,34,0,34,34,34,0,34.03211497,1.000944558,1498584.5,708753.6329,1999749,997420,1999749,1999749,0,1999749,1999749,0,0,0,0,0,0,0,0,0,16,8,0.667296372,0.333648186,34,34,34,0,0,0,0,0,0,0,0,0,0,0,45.33333333,34,34,0,0,0,0,0,0,2,68,1,34,-1,-1,2,0,0,0,0,0,0,0,0,0,Malicious
192.168.174.130-192.168.174.1-58479-53-17,192.168.174.130,58479,192.168.174.1,53,17,25/05/2022 07:08:01 PM,8030114,4,1,164,41,41,41,41,0,41,41,41,0,25.52890283,0.622656167,2007528.5,1425905.268,4026222,998844,7031270,2343756.667,1539971.581,4026222,1004031,0,0,0,0,0,0,0,0,0,32,8,0.498124933,0.124531233,41,41,41,0,0,0,0,0,0,0,0,0,0,0,49.2,41,41,0,0,0,0,0,0,4,164,1,41,-1,-1,4,0,0,0,0,0,0,0,0,0,Malicious
